SAngle,Nrplies,Stepply,SymLam,Thickpl,S11,S22,Thick,min_val
0,18,10,1,2,1305.828735,73.155632,9.144,1.500297227
0,18,15,0,1,3225.845215,191.133896,4.572,1.566748456
0,18,15,0,2,1582.342285,92.155556,9.144,1.593224435
0,18,15,1,1,3259.916016,194.39856,4.572,1.580195464
0,18,15,1,2,1603.655518,93.942802,9.144,1.601084982
0,18,20,0,1,3229.983643,187.179153,4.572,1.558973615
0,18,20,0,2,1592.473999,93.441742,9.144,1.597905074
0,18,20,1,1,2741.414795,153.430145,4.572,1.394396128
0,18,20,1,2,1367.937378,76.616745,9.144,1.519426085
0,18,25,0,1,2968.91626,169.468933,4.572,1.471731113
0,18,25,0,2,1475.78186,82.965149,9.144,1.553373205
0,18,25,1,1,2997.39502,171.575165,4.572,1.481624896
0,18,25,1,2,1477.715576,84.057335,9.144,1.55609726
0,18,30,0,1,3367.196777,182.243286,4.572,1.574028933
0,18,30,0,2,1670.37561,91.376701,9.144,1.608046672
0,18,30,1,1,3037.148193,163.270416,4.572,1.471122402
0,18,30,1,2,1514.84021,81.565483,9.144,1.55767034
0,18,35,0,1,2772.322021,156.054565,4.572,1.405865655
0,18,35,0,2,1382.52063,76.842415,9.144,1.52264838
0,18,35,1,1,2762.669434,158.955429,4.572,1.410327933
0,18,35,1,2,1377.993896,78.289146,9.144,1.524927685
0,18,40,0,1,2539.070557,147.992889,4.572,1.344700354
0,18,40,0,2,1257.042114,74.067139,9.144,1.493120562
0,18,40,1,1,2361.402832,136.076019,4.572,1.28562145
0,18,40,1,2,1177.738159,67.705231,9.144,1.464495593
0,18,45,0,1,4106.683105,215.910126,4.572,1.785475787
0,18,45,0,2,2038.554321,106.893082,9.144,1.710629112
0,18,45,1,1,4107.219238,215.969681,4.572,1.78570508
0,18,45,1,2,2039.753296,106.980911,9.144,1.711043821
0,18,50,0,1,2576.041992,144.446518,4.572,1.343964669
0,18,50,0,2,1284.026367,72.4375,9.144,1.494656565
0,18,50,1,1,2430.425293,137.00531,4.572,1.30057244
0,18,50,1,2,1213.023315,68.262703,9.144,1.472316905
0,18,55,0,1,2524.279053,143.648148,4.572,1.332532913
0,18,55,0,2,1255.306763,71.099037,9.144,1.486377666
0,18,55,1,1,2530.631836,144.221786,4.572,1.334964358
0,18,55,1,2,1257.562012,71.382408,9.144,1.487413219
0,19,5,0,1,6365.026855,422.963684,4.826,2.687078609
0,19,5,0,2,2864.111328,208.707001,9.652,2.146519255
0,19,5,1,1,6861.004883,450.572327,4.826,2.839768852
0,19,5,1,2,3220.099121,214.192505,9.652,2.225127515
0,19,10,0,1,3291.964355,217.193832,4.826,1.665971602
0,19,10,0,2,1628.06604,107.898926,9.652,1.696797358
0,19,10,1,1,2617.188721,144.780197,4.826,1.382881149
0,19,10,1,2,1305.895142,72.430321,9.652,1.559701439
0,19,15,0,1,3209.063477,189.369431,4.826,1.59026682
0,19,15,0,2,1576.512817,91.377403,9.652,1.651408916
0,19,15,1,1,3231.919189,191.030045,4.826,1.598142783
0,19,15,1,2,1590.560547,92.409554,9.652,1.656274544
0,19,20,0,1,3177.972168,188.44838,4.826,1.582445738
0,19,20,0,2,1571.43689,93.748711,9.652,1.655584333
0,19,20,1,1,2737.60376,152.004593,4.826,1.421079284
0,19,20,1,2,1365.006104,75.977837,9.652,1.578455049
0,19,25,0,1,2579.856201,149.903748,4.826,1.38695925
0,19,25,0,2,1272.92395,73.510681,9.652,1.555855254
0,19,25,1,1,2598.199219,151.302032,4.826,1.393421882
0,19,25,1,2,1280.690552,74.158722,9.652,1.558712661
0,19,30,0,1,3327.18335,182.18486,4.826,1.596880089
0,19,30,0,2,1653.453491,90.727966,9.652,1.664431105
0,19,30,1,1,3028.290771,161.930206,4.826,1.497043884
0,19,30,1,2,1510.177246,80.874023,9.652,1.616260986
0,19,35,0,1,2768.539551,155.026596,4.826,1.433413806
0,19,35,0,2,1379.837646,76.360207,9.652,1.582062709
0,19,35,1,1,2766.345947,157.339218,4.826,1.438002769
0,19,35,1,2,1379.766968,77.549492,9.652,1.584620884
0,19,40,0,1,2525.431885,145.980881,4.826,1.368272816
0,19,40,0,2,1252.606323,72.810257,9.652,1.550531268
0,19,40,1,1,2365.949219,134.824631,4.826,1.314248194
0,19,40,1,2,1180.4375,67.14624,9.652,1.524753091
0,19,45,0,1,3370.647705,180.294937,4.826,1.600943335
0,19,45,0,2,1674.452393,89.348488,9.652,1.665385744
0,19,45,1,1,3371.675293,180.383301,4.826,1.601327066
0,19,45,1,2,1674.320923,89.360962,9.652,1.665388064
0,19,50,0,1,2562.944092,145.240784,4.826,1.373706145
0,19,50,0,2,1279.175537,72.539558,9.652,1.554927701
0,19,50,1,1,2437.213135,135.791046,4.826,1.329699724
0,19,50,1,2,1216.397583,67.71431,9.652,1.532723866
0,19,55,0,1,2535.329834,142.736145,4.826,1.363113036
0,19,55,0,2,1259.806641,70.64856,9.652,1.547207388
0,19,55,1,1,2539.029053,143.007767,4.826,1.36439393
0,19,55,1,2,1261.852539,70.802582,9.652,1.547924015
0,20,5,0,1,5623.814941,368.636261,5.08,2.461116677
0,20,5,0,2,2564.419922,177.300278,10.16,2.083380688
0,20,5,1,1,5893.130371,377.7995,5.08,2.531425728
0,20,5,1,2,2771.148682,180.748291,10.16,2.129597494
0,20,10,0,1,3105.387695,178.66243,5.08,1.578157339
0,20,10,0,2,1538.082275,89.73217,10.16,1.701605929
0,20,10,1,1,2310.105225,129.868576,5.08,1.323541651
0,20,10,1,2,1151.530396,64.873428,10.16,1.575378821
0,20,15,0,1,2827.947754,169.503433,5.08,1.506334113
0,20,15,0,2,1392.227783,82.803482,10.16,1.659277265
0,20,15,1,1,2723.272705,160.222748,5.08,1.466641195
0,20,15,1,2,1340.526855,78.03022,10.16,1.639262775
0,20,20,0,1,3043.171387,175.445404,5.08,1.559536049
0,20,20,0,2,1524.173706,87.14798,10.16,1.693410635
0,20,20,1,1,2726.9646,150.124725,5.08,1.445499863
0,20,20,1,2,1360.879517,75.014641,10.16,1.636558728
0,20,25,0,1,2398.723633,140.07225,5.08,1.3622196
0,20,25,0,2,1191.012451,69.490486,10.16,1.592764534
0,20,25,1,1,2247.541504,129.382431,5.08,1.310759829
0,20,25,1,2,1119.967529,64.030548,10.16,1.56763834
0,20,30,0,1,2900.077393,159.077484,5.08,1.497315828
0,20,30,0,2,1439.057129,78.789963,10.16,1.659379888
0,20,30,1,1,2835.0354,154.461044,5.08,1.475138962
0,20,30,1,2,1407.61377,76.462311,10.16,1.648451498
0,20,35,0,1,2583.893799,147.647888,5.08,1.413318764
0,20,35,0,2,1281.746094,73.622887,10.16,1.618712013
0,20,35,1,1,2500.816895,137.155197,5.08,1.375054945
0,20,35,1,2,1247.032959,68.453575,10.16,1.60102641
0,20,40,0,1,2392.271484,137.357178,5.08,1.355139396
0,20,40,0,2,1190.331543,68.102455,10.16,1.589635716
0,20,40,1,1,2351.974365,133.81778,5.08,1.339930934
0,20,40,1,2,1171.057495,66.336601,10.16,1.582203769
0,20,45,0,1,3322.19751,174.614914,5.08,1.610057793
0,20,45,0,2,1651.702759,87.303284,10.16,1.717658125
0,20,45,1,1,3139.880371,165.249329,5.08,1.555623416
0,20,45,1,2,1565.901001,82.506805,10.16,1.69119953
0,20,50,0,1,2399.216553,134.212509,5.08,1.349642312
0,20,50,0,2,1196.343384,66.682777,10.16,1.587693362
0,20,50,1,1,2388.465088,132.952499,5.08,1.344902067
0,20,50,1,2,1191.218506,66.056961,10.16,1.585379331
0,20,55,0,1,2520.904053,140.918503,5.08,1.386958165
0,20,55,0,2,1256.346436,70.247559,10.16,1.606651571
0,20,55,1,1,2439.691162,134.45459,5.08,1.35775472
0,20,55,1,2,1216.415771,66.960922,10.16,1.592058329
0,21,5,0,1,4942.084961,322.142395,5.334,2.263245027
0,21,5,0,2,2289.839111,155.44101,10.668,2.045593504
0,21,5,1,1,5001.282715,316.531555,5.334,2.26221306
0,21,5,1,2,2356.435791,152.103455,10.668,2.050864046
0,21,10,0,1,2485.308838,158.330673,5.334,1.448411997
0,21,10,0,2,1225.861328,78.782982,10.668,1.680350582
0,21,10,1,1,2141.37085,124.40136,5.334,1.310562948
0,21,10,1,2,1063.570679,61.329037,10.668,1.612182826
0,21,15,0,1,2637.172607,157.986847,5.334,1.476143047
0,21,15,0,2,1304.957886,78.146324,10.668,1.693804628
0,21,15,1,1,2390.08667,136.759003,5.334,1.383916392
0,21,15,1,2,1183.776611,67.291542,10.668,1.647613341
0,21,20,0,1,2891.045654,162.971909,5.334,1.534522755
0,21,20,0,2,1437.533325,80.896202,10.668,1.724608205
0,21,20,1,1,2697.520264,148.54303,5.334,1.467039168
0,21,20,1,2,1341.578003,73.665268,10.668,1.690982131
0,21,25,0,1,2397.198486,136.270279,5.334,1.384193157
0,21,25,0,2,1183.363647,68.037697,10.668,1.649149218
0,21,25,1,1,2159.950684,120.814079,5.334,1.306290384
0,21,25,1,2,1076.94165,60.299713,10.668,1.612464317
0,21,30,0,1,2830.086914,154.350174,5.334,1.504451402
0,21,30,0,2,1402.661621,76.177582,10.668,1.707867339
0,21,30,1,1,2847.741211,155.655823,5.334,1.510584608
0,21,30,1,2,1410.859985,76.82309,10.668,1.710800226
0,21,35,0,1,2609.01416,145.740921,5.334,1.44438566
0,21,35,0,2,1295.728394,72.815163,10.668,1.680547264
0,21,35,1,1,2486.428955,135.515732,5.334,1.399292417
0,21,35,1,2,1239.56897,67.647018,10.668,1.658843005
0,21,40,0,1,2129.175293,122.904808,5.334,1.305040493
0,21,40,0,2,1062.452271,60.727879,10.668,1.610673323
0,21,40,1,1,2141.151123,124.602707,5.334,1.310957094
0,21,40,1,2,1064.344604,61.556561,10.668,1.61281988
0,21,45,0,1,3289.191406,174.080963,5.334,1.63319466
0,21,45,0,2,1636.940063,86.735626,10.668,1.77462275
0,21,45,1,1,3121.485596,163.871017,5.334,1.579674262
0,21,45,1,2,1556.735474,81.855362,10.668,1.749032468
0,21,50,0,1,2145.512695,122.28363,5.334,1.306760668
0,21,50,0,2,1070.157471,61.038319,10.668,1.61278927
0,21,50,1,1,2109.685547,118.624557,5.334,1.292131569
0,21,50,1,2,1052.257812,59.182201,10.668,1.605419855
0,21,55,0,1,2493.705811,138.022263,5.334,1.406076354
0,21,55,0,2,1241.37854,68.615021,10.668,1.661275278
0,21,55,1,1,2439.159912,133.593002,5.334,1.386272218
0,21,55,1,2,1215.765747,66.432037,10.668,1.651752914
0,22,5,0,1,4322.907227,282.674652,5.588,2.092293542
0,22,5,0,2,2040.916382,136.979568,11.176,2.019963861
0,22,5,1,1,4195.28418,264.444885,5.588,2.028948508
0,22,5,1,2,1981.02356,127.472595,11.176,1.988178339
0,22,10,0,1,2282.093994,144.530777,5.588,1.410951601
0,22,10,0,2,1128.258667,71.206345,11.176,1.706628165
0,22,10,1,1,2076.960938,123.678261,5.588,1.327402632
0,22,10,1,2,1029.67981,60.55584,11.176,1.66511651
0,22,15,0,1,2558.492188,151.367798,5.588,1.477559011
0,22,15,0,2,1268.892334,75.379684,11.176,1.742020413
0,22,15,1,1,2221.110352,122.890121,5.588,1.352726561
0,22,15,1,2,1106.18811,61.031158,11.176,1.680489531
0,22,20,0,1,2622.459473,147.367157,5.588,1.480902842
0,22,20,0,2,1296.898193,72.513367,11.176,1.74107407
0,22,20,1,1,2602.106445,145.876892,5.588,1.473864455
0,22,20,1,2,1287.666016,71.823517,11.176,1.737851469
0,22,25,0,1,2414.879639,134.345581,5.588,1.413826864
0,22,25,0,2,1194.746216,66.984024,11.176,1.709965238
0,22,25,1,1,2162.322021,119.650856,5.588,1.334699932
0,22,25,1,2,1077.886475,59.734371,11.176,1.672379111
0,22,30,0,1,2825.16626,153.437469,5.588,1.532035363
0,22,30,0,2,1399.87439,75.73851,11.176,1.767355389
0,22,30,1,1,2838.01001,154.325119,5.588,1.53636281
0,22,30,1,2,1406.653564,76.216614,11.176,1.769660222
0,22,35,0,1,2557.466797,142.911514,5.588,1.459082893
0,22,35,0,2,1270.192139,71.296906,11.176,1.733436498
0,22,35,1,1,2482.465332,134.303391,5.588,1.42640796
0,22,35,1,2,1237.648804,67.027939,11.176,1.718104424
0,22,40,0,1,2011.930664,117.631165,5.588,1.302134654
0,22,40,0,2,1001.037231,58.610317,11.176,1.655539491
0,22,40,1,1,1928.283691,110.76413,5.588,1.271603203
0,22,40,1,2,961.587158,55.208832,11.176,1.64078804
0,22,45,0,1,3034.823242,160.198196,5.588,1.585963836
0,22,45,0,2,1509.773926,79.544922,11.176,1.796191632
0,22,45,1,1,3036.706543,160.345749,5.588,1.586635988
0,22,45,1,2,1510.529297,79.613373,11.176,1.796481266
0,22,50,0,1,2185.494385,123.933365,5.588,1.34830423
0,22,50,0,2,1089.762695,61.869354,11.176,1.679222082
0,22,50,1,1,2094.205566,116.384781,5.588,1.314866313
0,22,50,1,2,1044.345093,58.105476,11.176,1.662568167
0,22,55,0,1,2215.37207,122.986671,5.588,1.35185939
0,22,55,0,2,1107.737915,62.19865,11.176,1.683304427
0,22,55,1,1,2237.322998,125.782204,5.588,1.362019584
0,22,55,1,2,1111.316162,62.25256,11.176,1.68409191
0,23,5,0,1,3766.066895,249.717773,5.842,1.947107863
0,23,5,0,2,1816.576416,121.675377,11.684,2.005769974
0,23,5,1,1,3479.568359,220.34697,5.842,1.829884948
0,23,5,1,2,1647.237671,106.375801,11.684,1.940938795
0,23,10,0,1,2175.516846,135.465622,5.842,1.401848051
0,23,10,0,2,1073.49585,66.275726,11.684,1.746659339
0,23,10,1,1,2072.200928,124.601868,5.842,1.358987118
0,23,10,1,2,1025.005981,60.744274,11.684,1.725607592
0,23,15,0,1,2524.968506,147.20517,5.842,1.492753044
0,23,15,0,2,1252.224121,73.433159,11.684,1.795646421
0,23,15,1,1,2195.294434,119.840652,5.842,1.37177263
0,23,15,1,2,1093.55481,59.79715,11.684,1.736412662
0,23,20,0,1,2318.448975,131.566071,5.842,1.420216363
0,23,20,0,2,1156.558838,64.921021,11.684,1.759304557
0,23,20,1,1,2358.910156,134.744308,5.842,1.434674699
0,23,20,1,2,1164.650757,66.154053,11.684,1.763487807
0,23,25,0,1,2078.64209,120.074104,5.842,1.350405076
0,23,25,0,2,1033.11377,59.789413,11.684,1.725063238
0,23,25,1,1,1944.302246,109.238098,5.842,1.301787153
0,23,25,1,2,968.638184,54.490158,11.684,1.701516217
0,23,30,0,1,2663.949951,144.709534,5.842,1.513416095
0,23,30,0,2,1324.182129,72.04734,11.684,1.806142182
0,23,30,1,1,2509.184082,133.845688,5.842,1.460908098
0,23,30,1,2,1250.377319,66.791779,11.684,1.780940405
0,23,35,0,1,2413.742432,132.620697,5.842,1.440364159
0,23,35,0,2,1203.856201,65.674194,11.684,1.769801295
0,23,35,1,1,2411.092773,132.756927,5.842,1.440161899
0,23,35,1,2,1202.276245,65.77169,11.684,1.769715855
0,23,40,0,1,2060.77124,116.504959,5.842,1.339337222
0,23,40,0,2,1023.798889,58.157612,11.684,1.71978848
0,23,40,1,1,1915.07605,109.40107,5.842,1.296659613
0,23,40,1,2,954.618286,54.566715,11.684,1.699053015
0,23,45,0,1,3019.987061,159.125122,5.842,1.611341892
0,23,45,0,2,1502.178345,79.014961,11.684,1.854581599
0,23,45,1,1,3019.427734,159.080032,5.842,1.611139526
0,23,45,1,2,1502.294556,79.011505,11.684,1.854595916
0,23,50,0,1,2115.003174,118.047943,5.842,1.352841891
0,23,50,0,2,1056.164185,59.026985,11.684,1.727736698
0,23,50,1,1,2090.27417,115.016319,5.842,1.34165034
0,23,50,1,2,1042.229126,57.458046,11.684,1.721731574
0,23,55,0,1,2145.645264,119.811447,5.842,1.362400264
0,23,55,0,2,1068.350586,59.693748,11.684,1.731463298
0,23,55,1,1,2080.506592,114.814857,5.842,1.339383325
0,23,55,1,2,1036.702026,57.282398,11.684,1.720315463
0,24,5,0,1,3269.795898,222.671753,6.096,1.82605917
0,24,5,0,2,1615.060547,109.101151,12.192,2.001758233
0,24,5,1,1,2854.57373,183.120224,6.096,1.662688194
0,24,5,1,2,1355.386963,88.506569,12.192,1.90854061
0,24,10,0,1,2117.901855,129.821014,6.096,1.409320682
0,24,10,0,2,1044.635376,63.289993,12.192,1.795752361
0,24,10,1,1,2084.301514,125.532867,6.096,1.393748949
0,24,10,1,2,1029.678345,61.052517,12.192,1.788110132
0,24,15,0,1,2500.570557,147.156891,6.096,1.518554041
0,24,15,0,2,1240.143555,72.759315,12.192,1.852884354
0,24,15,1,1,2192.514893,118.890488,6.096,1.399677057
0,24,15,1,2,1091.906006,59.282574,12.192,1.795950915
0,24,20,0,1,2097.85083,120.841026,6.096,1.386144925
0,24,20,0,2,1038.606445,59.590252,12.192,1.786622497
0,24,20,1,1,2069.602783,118.926453,6.096,1.376708799
0,24,20,1,2,1024.158447,58.595726,12.192,1.78176317
0,24,25,0,1,1925.886841,111.315079,6.096,1.333305035
0,24,25,0,2,955.185181,55.100716,12.192,1.761273905
0,24,25,1,1,1886.151123,108.320709,6.096,1.319380274
0,24,25,1,2,939.684631,53.615993,12.192,1.75515734
0,24,30,0,1,2648.505615,143.410965,6.096,1.538192565
0,24,30,0,2,1316.896484,71.177856,12.192,1.863856158
0,24,30,1,1,2478.966553,131.479126,6.096,1.48060542
0,24,30,1,2,1235.565552,65.65065,12.192,1.836655892
0,24,35,0,1,2143.519043,118.712875,6.096,1.390106307
0,24,35,0,2,1072.217041,59.393742,12.192,1.792499597
0,24,35,1,1,2153.600342,120.882561,6.096,1.396687764
0,24,35,1,2,1073.076172,59.808331,12.192,1.793557093
0,24,40,0,1,1823.003296,105.888191,6.096,1.302280558
0,24,40,0,2,907.285889,52.605209,12.192,1.746897097
0,24,40,1,1,1793.106812,102.967422,6.096,1.290359791
0,24,40,1,2,892.972473,51.174622,12.192,1.74112017
0,24,45,0,1,2964.752441,156.249207,6.096,1.625247206
0,24,45,0,2,1475.986816,77.712181,12.192,1.907813865
0,24,45,1,1,2848.568604,148.628296,6.096,1.586985091
0,24,45,1,2,1421.271729,74.179779,12.192,1.889917161
0,24,50,0,1,1915.81311,106.808426,6.096,1.321672095
0,24,50,0,2,957.41571,53.437103,12.192,1.758095128
0,24,50,1,1,1924.000732,107.868362,6.096,1.325499028
0,24,50,1,2,959.353638,53.623814,12.192,1.758862189
0,24,55,0,1,1910.417969,108.076393,6.096,1.323402057
0,24,55,0,2,951.055115,53.800488,12.192,1.757688214
0,24,55,1,1,1871.403564,104.773529,6.096,1.308945528
0,24,55,1,2,932.102051,52.238747,12.192,1.750757777
0,25,5,0,1,2831.847656,200.685135,6.35,1.726885241
0,25,5,0,2,1434.629028,98.767899,12.7,2.006545157
0,25,5,1,1,2317.894043,152.188675,6.35,1.525661728
0,25,5,1,2,1104.385864,73.615112,12.7,1.890240159
0,25,10,0,1,2091.742432,126.485519,6.35,1.427683909
0,25,10,0,2,1035.543701,61.560959,12.7,1.85126922
0,25,10,1,1,2097.58374,126.019028,6.35,1.427770525
0,25,10,1,2,1035.671753,61.239357,12.7,1.850597874
0,25,15,0,1,2474.666992,146.642899,6.35,1.543065789
0,25,15,0,2,1228.272583,72.365463,12.7,1.910766975
0,25,15,1,1,2188.330811,118.103378,6.35,1.427670682
0,25,15,1,2,1089.849365,58.911339,12.7,1.855722624
0,25,20,0,1,2003.19165,115.674942,6.35,1.387706417
0,25,20,0,2,993.639282,57.388527,12.7,1.834390667
0,25,20,1,1,1856.329834,105.513756,6.35,1.338199695
0,25,20,1,2,923.434265,52.374271,12.7,1.810385592
0,25,25,0,1,1892.078369,108.204559,6.35,1.350720497
0,25,25,0,2,944.899536,53.45871,12.7,1.816755063
0,25,25,1,1,1901.044312,109.278496,6.35,1.354723638
0,25,25,1,2,945.216064,53.948502,12.7,1.817873422
0,25,30,0,1,2626.344971,143.324356,6.35,1.564330182
0,25,30,0,2,1306.639893,71.159081,12.7,1.922852452
0,25,30,1,1,2468.414062,130.603134,6.35,1.507212791
0,25,30,1,2,1230.75647,65.22213,12.7,1.89578766
0,25,35,0,1,2026.647217,113.873062,6.35,1.388208379
0,25,35,0,2,1004.797729,56.677509,12.7,1.83494554
0,25,35,1,1,1965.508301,107.99633,6.35,1.364038385
0,25,35,1,2,979.395691,53.858837,12.7,1.824088232
0,25,40,0,1,1801.820068,102.869011,6.35,1.322260746
0,25,40,0,2,900.267639,51.11779,12.7,1.803325134
0,25,40,1,1,1808.570923,104.100784,6.35,1.326189824
0,25,40,1,2,899.949585,51.574413,12.7,1.804252792
0,25,45,0,1,2939.216309,155.332016,6.35,1.648956066
0,25,45,0,2,1463.442993,77.292526,12.7,1.965514536
0,25,45,1,1,2831.404785,147.607117,6.35,1.61203892
0,25,45,1,2,1412.543823,73.67263,12.7,1.94814414
0,25,50,0,1,1826.351807,103.2267,6.35,1.327633829
0,25,50,0,2,910.982422,51.502129,12.7,1.806165159
0,25,50,1,1,1800.991211,100.503166,6.35,1.316989995
0,25,50,1,2,897.546509,50.177883,12.7,1.80078269
0,25,55,0,1,1872.194092,105.008766,6.35,1.340082373
0,25,55,0,2,932.012878,52.143101,12.7,1.811494255
0,25,55,1,1,1878.033569,105.454369,6.35,1.342140741
0,25,55,1,2,934.637634,52.355938,12.7,1.812446584
0,26,5,0,1,2449.852051,182.833069,6.604,1.647142003
0,26,5,0,2,1273.910034,90.21711,13.208,2.018882153
0,26,5,1,1,1865.102417,127.337357,6.604,1.417510718
0,26,5,1,2,933.269714,61.577797,13.208,1.893089254
0,26,10,0,1,2085.911621,124.533142,6.604,1.452849277
0,26,10,0,2,1031.347656,60.554672,13.208,1.909266706
0,26,10,1,1,2105.167725,125.967911,6.604,1.459561999
0,26,10,1,2,1039.31665,61.226906,13.208,1.912214371
0,26,15,0,1,2439.053223,140.267288,6.604,1.553083102
0,26,15,0,2,1210.893799,69.176743,13.208,1.961573924
0,26,15,1,1,2180.247559,117.105469,6.604,1.454477431
0,26,15,1,2,1085.999756,58.445286,13.208,1.91495314
0,26,20,0,1,1981.459839,113.33123,6.604,1.409044217
0,26,20,0,2,980.8396,56.377251,13.208,1.890764184
0,26,20,1,1,1790.034546,100.707359,6.604,1.345857118
0,26,20,1,2,892.031921,50.216782,13.208,1.860792811
0,26,25,0,1,1895.362915,107.45369,6.604,1.380192849
0,26,25,0,2,945.048218,53.07037,13.208,1.876903287
0,26,25,1,1,1908.193115,108.810326,6.604,1.385531779
0,26,25,1,2,948.718872,53.730015,13.208,1.879017794
0,26,30,0,1,2554.581055,136.316025,6.604,1.566201299
0,26,30,0,2,1269.909302,67.837959,13.208,1.969744662
0,26,30,1,1,2441.074707,128.697433,6.604,1.528446228
0,26,30,1,2,1217.192505,64.203178,13.208,1.952001277
0,26,35,0,1,2068.291992,112.923973,6.604,1.42444469
0,26,35,0,2,1025.574585,56.274612,13.208,1.898930071
0,26,35,1,1,1949.523804,106.691162,6.604,1.388699307
0,26,35,1,2,971.399902,53.208607,13.208,1.882143118
0,26,40,0,1,1649.943848,96.12075,6.604,1.30967312
0,26,40,0,2,821.169617,47.755764,13.208,1.842185009
0,26,40,1,1,1624.94751,94.120529,6.604,1.300661505
0,26,40,1,2,809.71344,46.773388,13.208,1.83791292
0,26,45,0,1,2751.926758,143.70108,6.604,1.619171305
0,26,45,0,2,1370.408936,71.460602,13.208,1.996421085
0,26,45,1,1,2752.449219,143.741653,6.604,1.619356992
0,26,45,1,2,1370.983643,71.497208,13.208,1.996607991
0,26,50,0,1,1835.284912,104.534798,6.604,1.362617106
0,26,50,0,2,915.06311,52.203709,13.208,1.869407217
0,26,50,1,1,1802.804932,99.86866,6.604,1.346438163
0,26,50,1,2,898.572815,49.834862,13.208,1.861193456
0,26,55,0,1,1786.411255,100.367035,6.604,1.344441916
0,26,55,0,2,886.902771,50.040234,13.208,1.85944937
0,26,55,1,1,1721.249146,96.538994,6.604,1.323947175
0,26,55,1,2,857.955872,48.17387,13.208,1.849986445
0,27,5,0,1,2121.156006,168.233627,6.858,1.584425134
0,27,5,0,2,1131.890991,83.082947,13.716,2.037788365
0,27,5,1,1,1613.26709,108.42141,6.858,1.35987225
0,27,5,1,2,806.863892,52.457874,13.716,1.91062941
0,27,10,0,1,2083.514648,123.341171,6.858,1.480302609
0,27,10,0,2,1027.426392,59.946865,13.716,1.968177292
0,27,10,1,1,2105.474121,125.329483,6.858,1.488719064
0,27,10,1,2,1039.684326,60.968769,13.716,1.972685177
0,27,15,0,1,2373.39917,132.897125,6.858,1.55531748
0,27,15,0,2,1176.448364,66.013878,13.716,2.009236777
0,27,15,1,1,2158.17041,115.373581,6.858,1.477073343
